"dt","buyer_country","buyer_region","seller_country","seller_region","logistics_provider","parcel_qty","sum_apt","sum_bwt"
"2026-01-29","MY","Kuala Lumpur","MY","Pahang","Pos Malaysia","16801","15998.2","36437.84"
"2026-01-29","PH","Northern Mindanao","PH","Bicol Region","J&T","10480","10523.03","38310.63"
"2026-01-29","PH","Calabarzon","PH","West Visayas","Ninja Van","20507","15380.21","51309.9"
"2026-01-29","PH","Central Luzon","PH","West Visayas","Ninja Van","21274","15035.87","58494.66"
"2026-01-29","PH","Central Luzon","PH","Central Visayas","Ninja Van","27371","22096.37","81878.38"
"2026-01-29","PH","Calabarzon","PH","Ilocos Region","J&T","17031","16162.44","30103.4"
"2026-01-29","PH","Central Luzon","PH","Bicol Region","J&T","28108","29380.32","62514.32"
"2026-01-29","PH","Central Luzon","PH","NCR","Ninja Van","15359","10701.87","19538.2"
"2026-01-29","PH","Calabarzon","PH","NCR","LBC Express","22222","16876.74","34185.74"
"2026-01-29","PH","Central Luzon","PH","Northern Mindanao","2GO Express","31194","29052.37","119033.06"
"2026-01-29","PH","Calabarzon","PH","Northern Mindanao","J&T","21189","19422.76","72972.57"
"2026-01-29","TH","Chonburi","TH","Korat","J&T","11830","8196.12","22187.21"
"2026-01-29","TH","Chonburi","TH","Phuket","J&T","18026","14665.29","60154.5"
"2026-01-29","PH","West Visayas","PH","Central Visayas","LBC Express","22819","18903.52","47007.3"
"2026-01-29","TH","Songkhla","TH","Chiang Mai","Ninja Van","14780","14364.51","91016.97"
"2026-01-29","PH","West Visayas","PH","Calabarzon","DHL","21449","15084.87","51144.69"
"2026-01-29","PH","West Visayas","PH","Bicol Region","LBC Express","10159","11042.33","26619.09"
"2026-01-29","TH","Songkhla","TH","Songkhla","Ninja Van","22614","21714.45","31522.99"
"2026-01-29","TH","Songkhla","TH","Korat","Ninja Van","18569","13231.38","81045.75"
"2026-01-29","MY","","MY","","J&T","17560","13159.55","94623.43"
"2026-01-29","TH","Songkhla","TH","Khon Kaen","Ninja Van","22861","21695.73","119043.1"
"2026-01-29","PH","West Visayas","PH","Central Luzon","LBC Express","14502","12947.36","50976.57"
"2026-01-29","TH","Surat Thani","TH","Nakhon Sawan","J&T","16993","15124.45","71107.4"
"2026-01-29","PH","Calabarzon","PH","Central Luzon","2GO Express","26164","22785.56","37572.43"
"2026-01-29","PH","Central Luzon","PH","Central Luzon","Ninja Van","19535","16429.54","23526.61"
"2026-01-29","PH","Calabarzon","PH","Calabarzon","J&T","8475","5858.54","10805.82"
"2026-01-29","TH","Surat Thani","TH","Nonthaburi","Kerry Express","8741","7415.63","39175.88"
"2026-01-29","PH","West Visayas","PH","West Visayas","LBC Express","11567","8530.64","19112.27"
"2026-01-29","TH","Surat Thani","TH","Songkhla","Kerry Express","26042","26841.66","72916.7"
"2026-01-29","TH","Surat Thani","TH","BKK","Kerry Express","8343","6311.81","34085.86"
"2026-01-29","TH","Surat Thani","TH","Phuket","J&T","13555","10908.55","26627.0"
"2026-01-29","TH","Surat Thani","TH","Chonburi","J&T","9256","7241.1","29132.12"
"2026-01-29","TH","Surat Thani","TH","Chiang Mai","Ninja Van","10755","10613.88","61061.17"
"2026-01-29","PH","Central Visayas","PH","Calabarzon","LBC Express","11570","8491.94","39567.77"
"2026-01-29","ID","Central Java","ID","Banten","Pos Indonesia","22034","17127.85","56252.53"
"2026-01-29","PH","Central Visayas","PH","Central Luzon","LBC Express","22875","19561.85","87131.25"
"2026-01-29","TH","BKK","TH","Nonthaburi","Kerry Express","21430","17949.44","30868.28"
"2026-01-29","ID","South Sulawesi","ID","Banten","Pos Indonesia","11867","9103.46","86651.72"
"2026-01-29","ID","South Sulawesi","ID","Jakarta","Pos Indonesia","22706","16723.87","152587.13"
"2026-01-29","ID","South Sulawesi","ID","West Java","Pos Indonesia","27166","20843.35","180522.61"
"2026-01-29","ID","Central Java","ID","West Java","Pos Indonesia","23748","18482.82","48955.39"
"2026-01-29","ID","South Sulawesi","ID","East Java","Pos Indonesia","8759","7504.63","37578.1"
"2026-01-29","TH","BKK","TH","Chiang Mai","J&T","12672","11641.74","37980.74"
"2026-01-29","ID","South Sulawesi","ID","North Sumatra","J&T","18393","14838.98","204729.99"
"2026-01-29","TH","BKK","TH","Nakhon Sawan","Kerry Express","14644","13757.41","32584.63"
"2026-01-29","PH","Central Visayas","PH","Bicol Region","Ninja Van","30152","29942.49","69790.61"
"2026-01-29","TH","BKK","TH","Korat","J&T","30587","21356.64","58339.25"
"2026-01-29","ID","South Sulawesi","ID","Central Java","SiCepat","10918","8626.86","71395.63"
"2026-01-29","PH","Central Visayas","PH","NCR","Ninja Van","20486","13918.36","60911.37"
"2026-01-29","ID","Central Java","ID","East Java","Ninja Van","8719","7600.67","16447.07"
"2026-01-29","PH","Central Visayas","PH","SOCCSKSARGEN","LBC Express","18572","15854.26","58758.5"
"2026-01-29","ID","Central Java","ID","Jakarta","Pos Indonesia","14533","10545.24","34648.89"
"2026-01-29","TH","BKK","TH","Songkhla","Kerry Express","22841","22691.29","102643.45"
"2026-01-29","TH","BKK","TH","Phuket","Kerry Express","28804","24088.76","115762.18"
"2026-01-29","PH","Central Visayas","PH","Central Visayas","LBC Express","23987","19218.12","439155.36"
"2026-01-29","TH","BKK","TH","BKK","Ninja Van","15089","10432.88","18368.32"
"2026-01-29","ID","Central Java","ID","Central Java","Pos Indonesia","21618","18177.98","25906.12"
"2026-01-29","ID","South Sulawesi","ID","South Sulawesi","SiCepat","29546","28013.25","56128.98"
"2026-01-29","ID","Central Java","ID","South Sulawesi","J&T","30295","27809.91","129261.52"
"2026-01-29","PH","Central Visayas","PH","Northern Mindanao","2GO Express","19766","18068.09","35435.18"
"2026-01-29","MY","Negeri Sembilan","MY","Kuala Lumpur","Ninja Van","25637","23320.45","40830.04"
"2026-01-29","MY","Negeri Sembilan","MY","Johor","Ninja Van","16971","14241.44","37381.8"
"2026-01-29","MY","Negeri Sembilan","MY","Pahang","Pos Malaysia","11738","10751.41","31032.33"
"2026-01-29","PH","West Visayas","PH","SOCCSKSARGEN","LBC Express","27177","24566.8","99426.71"
"2026-01-29","MY","Negeri Sembilan","MY","Penang","FedEx","11408","8047.63","30732.64"
"2026-01-29","MY","Selangor","MY","Johor","Pos Malaysia","16015","13742.06","43071.14"
"2026-01-29","PH","Ilocos Region","PH","Northern Mindanao","2GO Express","23213","22827.05","119222.86"
"2026-01-29","PH","Ilocos Region","PH","NCR","LBC Express","16992","12432.11","41799.96"
"2026-01-29","PH","West Visayas","PH","Ilocos Region","DHL","24696","24033.94","80630.51"
"2026-01-29","PH","Ilocos Region","PH","Ilocos Region","LBC Express","11706","12073.57","21052.12"
"2026-01-29","PH","Ilocos Region","PH","Central Visayas","LBC Express","20305","16902.84","112656.77"
"2026-01-29","PH","Ilocos Region","PH","Central Luzon","LBC Express","9508","8712.0","21651.57"
"2026-01-29","PH","Ilocos Region","PH","SOCCSKSARGEN","LBC Express","26248","22911.97","204549.4"
"2026-01-29","PH","Ilocos Region","PH","Calabarzon","2GO Express","23336","17161.74","49068.44"
"2026-01-29","TH","Phuket","TH","Khon Kaen","Kerry Express","9541","9221.83","51705.88"
"2026-01-29","PH","West Visayas","PH","Northern Mindanao","J&T","30985","28246.68","66780.85"
"2026-01-29","TH","Phuket","TH","Chiang Mai","Kerry Express","13204","13839.62","84344.13"
"2026-01-29","MY","Kedah","MY","Uknown","Pos Malaysia","24020","16337.15","167673.71"
"2026-01-29","MY","Kedah","MY","Negeri Sembilan","Pos Malaysia","18019","15541.03","60505.97"
"2026-01-29","TH","Phuket","TH","Korat","Ninja Van","15202","10464.8","57525.63"
"2026-01-29","TH","Phuket","TH","Nonthaburi","Ninja Van","22333","17418.73","78675.21"
"2026-01-29","TH","Phuket","TH","Chonburi","Ninja Van","8567","6690.69","28974.66"
"2026-01-29","MY","Kedah","MY","Selangor","Pos Malaysia","27295","22170.96","87012.68"
"2026-01-29","MY","Kedah","MY","Kuala Lumpur","J&T","12233","11389.33","31043.47"
"2026-01-29","MY","Kedah","MY","Perak","Pos Malaysia","19420","20751.33","47497.65"
"2026-01-29","MY","Kedah","MY","Penang","Pos Malaysia","9155","7901.87","17802.04"
"2026-01-29","ID","North Sumatra","ID","Riau","Pos Indonesia","18803","16708.86","55493.4"
"2026-01-29","ID","North Sumatra","ID","Banten","J&T","23214","17088.19","154508.52"
"2026-01-29","ID","North Sumatra","ID","East Java","Pos Indonesia","28843","25046.99","250707.16"
"2026-01-29","MY","Kedah","MY","Kedah","FedEx","14681","14287.28","20793.07"
"2026-01-29","TH","Phuket","TH","Phuket","Kerry Express","14139","11394.03","22236.7"
"2026-01-29","TH","Phuket","TH","BKK","Ninja Van","23562","15942.71","75320.51"
"2026-01-29","MY","Kedah","MY","Sarawak","Pos Malaysia","14230","14455.64","106106.7"
"2026-01-29","ID","North Sumatra","ID","North Sumatra","DHL","18774","15190.68","27964.18"
"2026-01-29","ID","North Sumatra","ID","Bali","Ninja Van","8458","7653.18","83130.67"
"2026-01-29","TH","Phuket","TH","Nakhon Sawan","Kerry Express","17026","15364.61","88297.34"
"2026-01-29","ID","North Sumatra","ID","West Java","Pos Indonesia","14763","11552.42","101898.17"
"2026-01-29","TH","Nakhon Sawan","TH","Surat Thani","Ninja Van","24745","21261.23","104080.38"
"2026-01-29","TH","Nakhon Sawan","TH","Khon Kaen","Kerry Express","12945","13287.21","41458.24"
"2026-01-29","TH","Nakhon Sawan","TH","BKK","Ninja Van","8186","5776.2","18073.42"
"2026-01-29","TH","Nakhon Sawan","TH","Nonthaburi","J&T","10916","8450.48","23087.25"
"2026-01-29","TH","Nakhon Sawan","TH","Chonburi","J&T","25053","19311.13","59940.69"
"2026-01-29","TH","Nakhon Sawan","TH","Korat","J&T","18504","13091.39","44141.63"
"2026-01-29","TH","Nakhon Sawan","TH","Chiang Mai","Kerry Express","10010","10375.84","34120.74"
"2026-01-29","TH","Surat Thani","TH","Surat Thani","Ninja Van","9117","7966.94","13387.86"
"2026-01-29","TH","Surat Thani","TH","Khon Kaen","J&T","0","0.0","0.0"
"2026-01-29","TH","BKK","TH","Chonburi","Ninja Van","13831","10905.01","18982.97"
"2026-01-29","ID","South Sulawesi","ID","Riau","Pos Indonesia","17395","15304.92","164695.35"
"2026-01-29","MY","Selangor","MY","Perak","FedEx","18714","17103.45","32746.35"
"2026-01-29","MY","Selangor","MY","Sarawak","Pos Malaysia","8452","8574.43","44011.82"
"2026-01-29","MY","Selangor","MY","Sabah","J&T","27337","27657.8","177925.1"
"2026-01-29","MY","Selangor","MY","Selangor","Ninja Van","27945","22230.57","36302.29"
"2026-01-29","MY","Selangor","MY","Penang","Ninja Van","21549","17313.15","46487.3"
"2026-01-29","MY","Selangor","MY","Kuala Lumpur","Ninja Van","24548","21343.48","28262.96"
"2026-01-29","TH","Nakhon Sawan","TH","Nakhon Sawan","Kerry Express","7009","6686.18","13841.4"
"2026-01-29","TH","Nakhon Sawan","TH","Songkhla","Ninja Van","14426","13773.03","71535.24"
"2026-01-29","MY","Penang","MY","Perak","J&T","12412","12513.44","19418.48"
"2026-01-29","ID","East Java","ID","Riau","Pos Indonesia","31391","28465.97","189017.72"
"2026-01-29","MY","Penang","MY",,"J&T","10043","9070.36","52987.24"
"2026-01-29","MY","Penang","MY","Negeri Sembilan","Ninja Van","22017","17589.6","48437.23"
"2026-01-29","MY","Penang","MY","Pahang","FedEx","23700","19707.76","57888.8"
"2026-01-29","ID","East Java","ID","Jakarta","Pos Indonesia","19760","14735.71","64289.43"
"2026-01-29","ID","East Java","ID","South Sulawesi","Pos Indonesia","27329","25855.82","98853.92"
"2026-01-29","ID","East Java","ID","Central Java","Pos Indonesia","23593","20198.96","48112.6"
"2026-01-29","MY","Penang","MY","Selangor","Ninja Van","8973","6878.14","18345.71"
"2026-01-29","MY","Penang","MY","Kuala Lumpur","Ninja Van","23557","20696.14","46423.12"
"2026-01-29","MY","Penang","MY","Penang","J&T","19841","15493.93","23582.37"
"2026-01-29","MY","Penang","MY","Sarawak","Pos Malaysia","17943","17725.77","116531.14"
"2026-01-29","ID","East Java","ID","Banten","SiCepat","8027","5931.39","35235.59"
"2026-01-29","TH","Chonburi","TH","BKK","Ninja Van","21512","15205.87","308728.2"
"2026-01-29","TH","Chonburi","TH","Nonthaburi","Ninja Van","14777","11696.98","19640.06"
"2026-01-29","TH","Chonburi","TH","Khon Kaen","Ninja Van","25439","24748.5","63237.21"
"2026-01-29","TH","Chonburi","TH","Songkhla","Ninja Van","10328","10172.87","32745.91"
"2026-01-29","TH","Chonburi","TH","Chiang Mai","Ninja Van","10742","10582.01","34972.75"
"2026-01-29","ID","Banten","ID","North Sumatra","Pos Indonesia","21562","18224.28","115511.9"
"2026-01-29","MY","Sabah","MY","Penang","Ninja Van","19255","14945.62","167332.05"
"2026-01-29","MY","Sabah","MY","Selangor","Ninja Van","26992","20342.61","211334.22"
"2026-01-29","MY","Sabah","MY","Sabah","Pos Malaysia","23770","25650.37","45389.83"
"2026-01-29","MY","Sabah","MY","Pahang","Ninja Van","11895","10423.13","82006.29"
"2026-01-29","MY","Sabah","MY","Sarawak","Ninja Van","21082","19852.37","98295.05"
"2026-01-29","MY","Sabah","MY","Kuala Lumpur","Pos Malaysia","10374","9569.2","98725.72"
"2026-01-29","MY","Sabah","MY","Negeri Sembilan","J&T","19553","16168.17","158137.98"
"2026-01-29","MY","Sabah","MY","Johor","J&T","18312","14875.44","126415.51"
"2026-01-29","PH","Ilocos Region","PH","Bicol Region","LBC Express","26862","29662.66","105217.66"
"2026-01-29","ID","Banten","ID","Central Java","SiCepat","20543","16887.19","70150.94"
"2026-01-29","ID","Banten","ID","Jakarta","Pos Indonesia","21815","15882.63","29300.78"
"2026-01-29","PH","NCR","PH","Calabarzon","J&T","11106","7703.92","13287.17"
"2026-01-29","PH","NCR","PH","Central Luzon","J&T","28018","22977.01","35614.15"
"2026-01-29","PH","NCR","PH","West Visayas","J&T","20997","14803.72","54602.49"
"2026-01-29","PH","NCR","PH","Bicol Region","2GO Express","13046","13835.25","27959.17"
"2026-01-29","PH","NCR","PH","SOCCSKSARGEN","LBC Express","22329","19160.47","126030.28"
"2026-01-29","PH","NCR","PH","NCR","LBC Express","13622","10208.09","19889.04"
"2026-01-29","PH","NCR","PH","Central Visayas","Ninja Van","26616","21222.58","75360.69"
"2026-01-29","ID","Banten","ID","Bali","Pos Indonesia","8284","7156.36","36425.51"
"2026-01-29","ID","Banten","ID","Banten","Pos Indonesia","11768","9336.7","15256.29"
"2026-01-29","ID","Banten","ID","East Java","Ninja Van","26773","23486.53","94570.02"
"2026-01-29","ID","Banten","ID","West Java","Ninja Van","9642","7674.84","17172.31"
"2026-01-29","ID","West Java","ID","West Java","Pos Indonesia","11551","8900.29","15201.99"
"2026-01-29","ID","West Java","ID","Banten","SiCepat","20310","15325.09","44560.36"
"2026-01-29","ID","West Java","ID","South Sulawesi","J&T","15951","14746.95","88684.59"
"2026-01-29","ID","West Java","ID","Central Java","Pos Indonesia","33446","28505.3","70419.11"
"2026-01-29","ID","West Java","ID","North Sumatra","SiCepat","16750","14104.84","129802.97"
"2026-01-29","TH","","TH","Khon Kaen","Kerry Express","0","0.0","0.0"
"2026-01-29","ID","West Java","ID","Bali","Ninja Van","12682","11382.88","47981.84"
"2026-01-29","ID","Unknown","ID","","Ninja Van","23003","19648.19","118544.55"
"2026-01-29","TH","Chiang Mai","TH","Nonthaburi","Kerry Express","19438","16192.99","78912.91"
"2026-01-29","ID","Bali","ID","North Sumatra","Pos Indonesia","15373","13581.37","153610.72"
"2026-01-29","ID","West Java","ID","Riau","Pos Indonesia","24674","22147.73","117075.26"
"2026-01-29","MY","Negeri Sembilan","MY","Negeri Sembilan","J&T","9896","7652.71","14562.27"
"2026-01-29","MY","Negeri Sembilan","MY","Selangor","J&T","14099","10572.04","22939.37"
"2026-01-29","MY","Negeri Sembilan","MY","Sarawak","J&T","21131","19411.81","109236.06"
"2026-01-29","MY","Negeri Sembilan","MY","Kedah","Ninja Van","7922","8029.9","24320.94"
"2026-01-29","MY","Negeri Sembilan","MY","Sabah","Pos Malaysia","10716","11476.24","104766.77"
"2026-01-29","MY","Negeri Sembilan","MY","Perak","Ninja Van","16703","15990.66","38400.16"
"2026-01-29","TH","Nonthaburi","TH","Chonburi","Ninja Van","7617","6026.91","10716.4"
"2026-01-29","MY","Kuala Lumpur","MY","Kuala Lumpur","Pos Malaysia","11281","10052.96","18470.11"
"2026-01-29","TH","Nonthaburi","TH","Surat Thani","Ninja Van","10750","9237.97","31921.57"
"2026-01-29","TH","Nonthaburi","TH","Songkhla","Ninja Van","22137","22072.23","79052.39"
"2026-01-29","MY","Kuala Lumpur","MY","Sarawak","Pos Malaysia","23012","22386.64","122759.76"
"2026-01-29","TH","Nonthaburi","TH","Khon Kaen","Kerry Express","11680","12581.54","34577.82"
"2026-01-29","TH","Nonthaburi","TH","Phuket","J&T","16544","13005.9","53764.52"
"2026-01-29","MY","Kuala Lumpur","MY","Selangor","Pos Malaysia","22938","17802.78","34490.49"
"2026-01-29","PH","Northern Mindanao","PH","SOCCSKSARGEN","J&T","28675","23769.87","66544.33"
"2026-01-29","PH","Northern Mindanao","PH","West Visayas","Ninja Van","23654","16766.27","66824.28"
"2026-01-29","TH","Nonthaburi","TH","BKK","Ninja Van","8107","5971.21","9339.78"
"2026-01-29","PH","Northern Mindanao","PH","NCR","J&T","22397","15557.76","102689.97"
"2026-01-29","PH","Northern Mindanao","PH","Central Visayas","Ninja Van","16133","12864.74","37099.5"
"2026-01-29","MY","Kuala Lumpur","MY","Kedah","Pos Malaysia","19910","20809.52","59343.32"
"2026-01-29","PH","Northern Mindanao","PH","Northern Mindanao","2GO Express","20026","19032.01","31044.28"
"2026-01-29","PH","Northern Mindanao","PH","Ilocos Region","Ninja Van","14982","14721.46","79903.54"
"2026-01-29","TH","Nonthaburi","TH","Nonthaburi","Ninja Van","21307","16814.96","25158.1"
"2026-01-29","TH","Songkhla","TH","Surat Thani","J&T","13875","11590.25","30851.07"
"2026-01-29","TH","Songkhla","TH","Phuket","J&T","18073","13824.14","37163.93"
"2026-01-29","TH","Songkhla","TH","BKK","J&T","26521","18003.75","101388.53"
"2026-01-29","TH","Songkhla","TH","Chonburi","Kerry Express","23415","19779.47","109436.71"
"2026-01-29","ID","Jakarta","ID","Riau","Ninja Van","15858","14769.5","63665.29"
"2026-01-29","TH","Chiang Mai","TH","Uknown","J&T","19355","12211.57","110621.26"
"2026-01-29","TH","Chiang Mai","TH","BKK","Ninja Van","15170","11187.6","51325.4"
"2026-01-29","TH","Chiang Mai","TH","Chonburi","J&T","15295","11952.27","57701.79"
"2026-01-29","TH","Chiang Mai","TH","Korat","J&T","14322","10181.27","44975.37"
"2026-01-29","TH","Chiang Mai","TH","Chiang Mai","J&T","14212","13375.75","20214.53"
"2026-01-29","TH","Chiang Mai","TH","Songkhla","Kerry Express","19835","19514.26","149740.64"
"2026-01-29","TH","Chiang Mai","TH","Phuket","Ninja Van","8800","7282.09","52224.85"
"2026-01-29","TH","Chiang Mai","TH","Khon Kaen","J&T","20216","18743.46","62410.13"
"2026-01-29","MY","Pahang","MY","Negeri Sembilan","Ninja Van","17356","14732.87","32470.43"
"2026-01-29","TH","Khon Kaen","TH","Nakhon Sawan","J&T","16138","14678.81","40103.51"
"2026-01-29","PH","SOCCSKSARGEN","PH","SOCCSKSARGEN","J&T","24706","18921.58","37649.94"
"2026-01-29","TH","Khon Kaen","TH","Uknown","J&T","22201","18014.15","131436.52"
"2026-01-29","PH","SOCCSKSARGEN","PH","West Visayas","LBC Express","11679","8506.35","51812.77"
"2026-01-29","PH","SOCCSKSARGEN","PH","NCR","LBC Express","23706","17086.76","158241.66"
"2026-01-29","PH","SOCCSKSARGEN","PH","Northern Mindanao","J&T","12325","10592.99","27153.43"
"2026-01-29","TH","Khon Kaen","TH","Nonthaburi","FedEx","9050","7028.44","23750.69"
"2026-01-29","TH","Khon Kaen","TH","Phuket","J&T","10456","8045.77","56876.83"
"2026-01-29","TH","Khon Kaen","TH","Songkhla","J&T","20971","19633.32","113813.12"
